leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
6.547,1.170090131,0.035,0.039,0.867,0.26,0.016,0.613,0.613,0.759,0.01,15.789,0.084,0
7.625,1.137297953,0.041,0.035,0.884,0.24,0.013,0.618,0.618,0.792,0.013,19.007,0.068,0
8.547,1.121050178,0.042,0.036,0.895,0.227,0.013,0.514,0.514,1.052,0.01,17.051,0.064,0
8.424,1.116176745,0.031,0.036,0.894,0.186,0.014,0.358,0.358,1.127,0.01,13.339,0.057,0
7.424,1.129730706,0.066,0.038,0.881,0.145,0.018,0.245,0.245,0.921,0.001,8.658,0.05,0
7.646,1.134700121,0.05,0.041,0.884,0.135,0.017,0.371,0.371,0.734,0.01,8.073,0.052,0
8.217,1.125959125,0.059,0.043,0.892,0.115,0.015,0.318,0.318,0.725,0.013,7.545,0.053,0
9.106,1.119020114,0.042,0.04,0.901,0.094,0.013,0.283,0.283,0.68,0.008,7.449,0.05,0
10.011,1.10594387,0.1,0.038,0.909,0.016,0.019,0.072,0.072,0.165,0.012,0.836,0.05,1
14.806,1.05940691,-0.128,0.087,0.937,0.052,0.004,0.281,0.281,0.59,0.096,15.715,0.163,0
18.998,1.053300967,-0.034,0.071,0.95,0.099,0.006,0.566,0.566,0.859,-0.095,15.456,0.12,0
9.847,1.053509839,0.06,0.07,0.908,0.1,0.016,0.48,0.48,0.565,0.053,6.181,0.107,0
7.717,1.145069854,0.052,0.071,0.885,0.152,0.021,0.523,0.523,0.634,-0.045,7.467,0.118,0
8.741,1.127582111,0.03,0.053,0.897,0.159,0.008,0.584,0.584,0.646,0.023,21.163,0.094,0
11.113,1.087413372,0.017,0.054,0.917,0.158,0.007,0.644,0.644,0.681,-0.027,24.1,0.103,0
9.54,1.080194401,-0.345,0.04,0.905,0.199,-0.013,0.629,0.629,0.779,0.011,-13.26,0.071,1
8.823,1.114358441,0.122,0.064,0.898,0.127,0.022,0.554,0.554,0.554,0.004,5.981,0.102,0
9.527,1.113240729,0.093,0.065,0.905,0.167,0.018,0.637,0.637,0.637,0.014,9.376,0.106,0
10.762,1.094200211,0.048,0.06,0.915,0.206,0.013,0.701,0.701,0.723,0.01,15.767,0.09,0
10.973,1.093995375,0.103,0.059,0.916,0.19,0.017,0.693,0.693,0.697,0.011,11.231,0.088,0
11.033,1.088588066,0.279,0.049,0.917,0.15,0.013,0.643,0.643,0.643,0,13.45,0.076,0
10.04,1.09819687,0.058,0.048,0.909,0.104,0.016,0.535,0.535,0.535,-0.002,6.601,0.069,0
11.812,1.089579715,-0.022,0.048,0.922,0.099,0.013,0.56,0.56,0.56,0.013,7.618,0.068,0
11.595,1.084814735,0.097,0.05,0.921,0.101,0.018,0.551,0.551,0.572,0.012,5.562,0.062,0
11.166,1.090315092,0.094,0.051,0.918,0.112,0.018,0.528,0.528,0.644,0.014,6.253,0.059,0
12.684,1.085235002,0.085,0.05,0.927,0.133,0.017,0.635,0.635,0.662,0.004,8.424,0.054,0
11.709,1.089936977,0.059,0.046,0.921,0.116,0.016,0.578,0.578,0.622,0.005,7.397,0.054,0
11.668,1.083113789,0.095,0.046,0.921,0.091,0.019,0.502,0.502,0.577,0.005,5.075,0.053,0
11.343,1.099895662,0.077,0.044,0.919,0.112,0.019,0.575,0.575,0.589,0.012,6.541,0.052,0
11.714,1.080910772,0.114,0.047,0.921,0.11,0.018,0.572,0.572,0.597,0.016,6.375,0.056,0
11.117,1.089757664,0.089,0.042,0.917,0.104,0.013,0.547,0.547,0.572,0.009,8.035,0.054,0
10.279,1.096901204,0.136,0.042,0.911,0.067,0.021,0.413,0.413,0.445,0.054,3.238,0.053,1
9.649,1.103994625,0.25,0.084,0.906,0.079,0.043,0.442,0.441,0.471,0.036,1.923,0.095,0
10.468,1.108656187,0.238,0.074,0.907,0.151,0.039,0.588,0.57,0.698,0,4.112,0.08,0
10.853,1.100324961,0.227,0.074,0.914,0.183,0.035,0.653,0.649,0.75,0.008,5.45,0.08,0
10.318,1.094066752,0.215,0.081,0.912,0.206,0.034,0.686,0.686,0.732,0.019,6.167,0.088,0
9.234,1.104718017,0.142,0.083,0.902,0.206,0.027,0.656,0.656,0.725,0.018,7.657,0.091,0
8.923,1.109896904,0.069,0.071,0.899,0.199,0.018,0.648,0.648,0.695,0.012,11.398,0.077,0
7.444,1.143135753,-0.112,0.058,0.882,0.171,-0.011,0.572,0.572,0.617,0.011,-15.109,0.065,0
8.258,1.123301186,-0.02,0.054,0.892,0.152,0.011,0.568,0.568,0.609,-0.004,13.388,0.066,0
7.978,1.123884485,0.007,0.051,0.889,0.147,0.016,0.568,0.568,0.568,0.021,9.118,0.065,0
7.356,1.133295919,0.03,0.049,0.88,0.156,0.019,0.566,0.566,0.566,0.017,7.989,0.065,0
7.064,1.14667309,-0.166,0.049,0.876,0.166,0.004,0.572,0.572,0.572,0.009,41.22,0.066,0
8.524,1.115464668,-0.049,0.045,0.895,0.177,0.008,0.627,0.627,0.627,0.019,22.551,0.059,0
8.183,1.121022125,0.06,0.048,0.891,0.179,0.014,0.621,0.621,0.621,0.002,12.932,0.061,0
7.618,1.127964856,0.173,0.048,0.884,0.18,0.016,0.594,0.594,0.63,0.002,11.101,0.063,0
7.82,1.125694191,0.048,0.046,0.887,0.144,0.017,0.519,0.519,0.613,0.011,8.666,0.059,0
7.879,1.127646994,0.061,0.053,0.887,0.128,0.021,0.512,0.512,0.553,0.015,6.236,0.065,0
7.725,1.112417502,0.098,0.057,0.885,0.084,0.024,0.394,0.394,0.446,0.007,3.507,0.076,0
7.317,1.146195077,0.051,0.054,0.88,0.059,0.018,0.303,0.303,0.344,0.009,3.329,0.075,0
8.393,1.130082121,0.092,0.05,0.894,0.033,0.023,0.234,0.234,0.234,-0.023,1.506,0.083,0
6.682,1.113384893,0.072,0.069,0.87,0.249,0.023,0.206,0.206,1.519,0.105,10.911,0.117,0
6.745,1.141633264,0.076,0.06,0.871,0.212,0.026,0.18,0.18,1.349,0.032,8.557,0.099,0
6.113,1.157990773,0.064,0.051,0.859,0.22,0.03,0.204,0.204,1.246,0.051,10.793,0.087,0
5.829,1.173410288,0.056,0.05,0.854,0.221,0.022,0.242,0.242,1.145,0.012,10.16,0.091,0
6.502,1.162386882,0.048,0.053,0.867,0.237,0.017,0.236,0.236,1.36,0.013,13.765,0.09,0
6.463,1.152162201,0.038,0.056,0.866,0.244,0.014,0.618,0.618,0.696,0.01,17.287,0.09,0
11.746,1.084069965,0.133,0.07,0.922,0.174,0.024,0.674,0.674,0.722,-0.018,7.466,0.08,0
5.139,1.211688929,0.069,0.061,0.837,0.264,0.025,0.609,0.609,0.633,0.006,11.071,0.069,0
7.465,1.154272396,0.076,0.057,0.882,0.278,0.023,0.682,0.818,0.897,-0.007,13.394,0.064,0
9.943,1.09997012,0.108,0.061,0.909,0.273,0.023,0.679,0.679,0.959,0.014,12.175,0.071,0
9.123,1.106015704,0.127,0.073,0.901,0.269,0.027,0.707,0.707,0.8,0.016,10.04,0.084,0
8.601,1.114781054,0.047,0.077,0.896,0.245,0.017,0.687,0.687,0.737,0.013,14.329,0.089,0
10.363,1.108261575,-0.284,0.069,0.912,0.202,-0.013,0.687,0.687,0.718,0.012,-14.704,0.083,0
11.412,1.088803255,-0.102,0.059,0.919,0.198,0.003,0.695,0.695,0.748,0.023,77.771,0.073,0
21.857,1.036066039,0.175,0.044,0.956,0.15,0.013,0.634,0.634,1.255,-0.1,11.852,0.093,0
11.808,1.082784398,0.044,0.048,0.922,0.177,0.011,0.398,0.398,1.367,0.009,15.829,0.084,0
11.427,1.08751465,-0.087,0.045,0.92,0.045,-0.003,0.276,0.276,0.407,0.017,-13.072,0.08,0
7.132,1.102081001,0.089,0.056,0.877,0.092,0.019,0.415,0.415,0.439,0.096,5.055,0.073,0
4.969,1.239548184,0.042,0.052,0.832,0.223,0.02,0.561,0.561,0.586,-0.047,12.116,0.057,0
7.139,1.156720582,0.062,0.05,0.877,0.22,0.019,0.63,0.63,0.662,-0.005,11.54,0.053,0
8.008,1.13341478,0.059,0.051,0.889,0.215,0.017,0.649,0.649,0.679,0.015,12.879,0.056,0
9.012,1.114803781,0.06,0.057,0.9,0.224,0.015,0.676,0.676,0.727,0.01,15.153,0.063,0
8.447,1.112497626,0.041,0.062,0.894,0.15,0.012,0.578,0.578,0.596,0.008,12.322,0.068,0
8.802,1.121734031,0.02,0.059,0.898,0.186,0.008,0.628,0.628,0.678,0.005,22.933,0.063,0
8.208,1.126926435,-0.022,0.055,0.891,0.185,0.003,0.482,0.482,0.88,0.009,73.831,0.063,0
8.053,1.122401549,0.011,0.049,0.89,0.119,0.011,0.38,0.38,0.665,0.009,10.775,0.061,0
4.625,1.187440395,0.033,0.05,0.822,0.053,0.023,0.173,0.173,0.245,0.032,2.335,0.065,0
5.555,1.226500406,0.021,0.045,0.847,0.05,0.009,0.23,0.23,0.251,0.017,6.304,0.061,0
9.534,1.126348025,-0.038,0.07,0.905,0.052,0.019,0.333,0.333,0.368,-0.022,3.398,0.1,0
9.794,1.098351152,0.087,0.073,0.907,0.11,0.02,0.423,0.423,0.686,-0.132,5.834,0.12,0
10.225,1.092097779,0.127,0.068,0.911,0.12,0.025,0.515,0.515,0.652,-0.115,5.331,0.104,0
10.432,1.086033509,0.152,0.048,0.913,0.128,0.024,0.537,0.537,0.677,-0.006,5.971,0.08,0
9.719,1.097539965,0.094,0.043,0.907,0.114,0.018,0.247,0.247,0.918,0.001,6.169,0.077,0
9.463,1.108668694,0.058,0.042,0.904,0.193,0.013,0.471,0.471,1.066,0.06,14.689,0.063,0
9.244,1.097633412,0.028,0.044,0.902,0.174,0.009,0.476,0.476,0.934,0.013,18.942,0.061,0
7.95,1.131082701,0.008,0.041,0.888,0.133,0.011,0.434,0.434,0.675,0.012,12.046,0.056,0
8.513,1.128537346,0.11,0.038,0.895,0.106,0.017,0.448,0.448,0.559,0.011,6.311,0.052,1
9.063,1.076256995,0.153,0.073,0.901,0.012,0.024,0.101,0.101,0.109,0.051,0.492,0.108,0
4.803,1.223816957,0.054,0.058,0.828,0.08,0.024,0.315,0.315,0.317,-0.021,3.473,0.082,0
5.628,1.196087373,0.074,0.057,0.849,0.218,0.023,0.58,0.58,0.606,0.009,9.981,0.086,0
5.373,1.178210276,0.018,0.059,0.843,0.233,0.025,0.573,0.573,0.634,0.023,9.354,0.086,0
7.369,1.125361305,0.096,0.12,0.881,0.773,0.09,0.824,0.824,1.136,0.036,8.407,0.18,0
7.848,1.135408012,0.145,0.092,0.886,0.748,0.074,0.85,0.849,0.994,0.036,10.569,0.132,0
8.228,1.12439223,0.158,0.097,0.891,0.766,0.078,0.859,0.858,0.998,0.052,10.314,0.137,0
10.228,1.11246173,0.142,0.088,0.91,0.808,0.073,0.889,0.888,1.006,0.02,11.619,0.132,0
12.912,1.08432186,-0.073,0.076,0.928,0.813,0.051,0.911,0.911,1.003,0.028,15.615,0.117,0
10.087,1.113020512,-0.735,0.065,0.909,0.838,0.018,0.878,0.878,1.13,0.003,45.24,0.1,0
5.571,1.162730472,0.523,0.103,0.848,0.726,0.055,0.81,0.81,0.905,0.04,12.244,0.192,0
4.429,1.212006327,0.01,0.106,0.816,0.647,0.074,0.76,0.76,0.844,0.014,8.41,0.216,0
4.198,1.24463191,-0.087,0.098,0.808,0.557,0.073,0.721,0.721,0.806,0.024,7.637,0.207,0
4.223,1.233779522,0.087,0.083,0.808,0.479,0.057,0.694,0.694,0.764,0.025,8.576,0.169,0
4.286,1.23113688,0.108,0.079,0.811,0.363,0.049,0.61,0.609,0.749,0.038,7.367,0.19,0
4.585,1.233496065,0.131,0.075,0.821,0.339,0.049,0.616,0.616,0.726,0.033,7.795,0.169,0
5.011,1.194242059,0.036,0.054,0.834,0.264,0.023,0.564,0.564,0.692,0.02,11.306,0.115,0
5.493,1.184671138,-0.009,0.058,0.846,0.206,0.023,0.531,0.531,0.627,0.044,8.467,0.113,0
6.326,1.174457264,0.044,0.066,0.863,0.185,0.029,0.541,0.541,0.621,0.012,6.44,0.113,0
7.455,1.139621702,0.086,0.064,0.882,0.14,0.025,0.542,0.542,0.542,0.023,5.694,0.104,0
8.802,1.142469288,-0.089,0.055,0.898,0.131,0.008,0.55,0.55,0.579,0.021,16.288,0.09,0
8.402,1.109249633,0.135,0.054,0.894,0.095,0.031,0.439,0.439,0.502,0.009,3.012,0.088,1
7.624,1.10021589,0.051,0.086,0.884,0.285,0.021,0.696,0.696,0.748,0.015,13.999,0.109,0
4.637,1.22944559,0.027,0.075,0.823,0.269,0.019,0.602,0.602,0.602,0.079,14.251,0.108,0
5.182,1.225899706,-0.001,0.065,0.838,0.25,0.014,0.607,0.607,0.607,0.054,19.951,0.088,0
5.969,1.167009139,-0.033,0.067,0.857,0.225,0.008,0.577,0.577,0.663,0.034,26.854,0.086,0
6.113,1.171574514,0.032,0.069,0.859,0.205,0.02,0.538,0.538,0.675,0.012,10.19,0.088,0
6.089,1.15994336,0.05,0.075,0.859,0.197,0.021,0.501,0.501,0.698,0.016,9.277,0.095,0
6.49,1.162775589,0.024,0.074,0.866,0.196,0.017,0.503,0.503,0.731,0.016,11.679,0.089,0
6.484,1.141936393,-0.065,0.07,0.866,0.186,0.003,0.518,0.518,0.671,0.014,60.993,0.089,0
14.069,1.089074415,-1.518,0.064,0.934,0.161,-0.047,0.597,0.597,0.978,0.006,-3.271,0.083,0
19.291,1.049083112,0.014,0.061,0.951,0.122,0.021,0.598,0.598,0.994,0.007,5.526,0.088,0
18.451,1.056568713,-0.264,0.064,0.949,0.084,0.019,0.497,0.497,0.821,-0.011,4.202,0.093,0
4.571,1.090729459,0.03,0.05,0.82,0.126,0.021,0.062,0.062,0.659,0.044,6.29,0.104,0
4.396,1.235633157,0.049,0.048,0.815,0.175,0.023,0.139,0.139,0.815,-0.034,8.87,0.089,0
4.702,1.214625909,0.054,0.048,0.825,0.179,0.02,0.123,0.123,0.898,0.018,8.669,0.084,0
4.666,1.216293793,0.052,0.053,0.824,0.15,0.019,0.103,0.103,0.763,0.021,7.642,0.084,0
4.813,1.21574882,0.045,0.055,0.828,0.141,0.017,0.417,0.635,0.728,0.019,8.615,0.084,0
5.339,1.186764185,0.038,0.052,0.842,0.168,0.015,0.504,0.875,0.919,0.013,11.311,0.079,0
6.285,1.184188228,-0.128,0.049,0.863,0.188,0.014,0.518,0.881,1.123,0.011,13.533,0.075,0
6.544,1.148624315,0.05,0.047,0.867,0.147,0.016,0.485,0.812,0.954,0.004,9.255,0.075,0
6.36,1.156142949,0.059,0.045,0.864,0.141,0.018,0.467,0.764,0.907,0.016,8.045,0.071,0
6.374,1.155002192,0.068,0.043,0.864,0.129,0.02,0.462,0.724,0.799,0.015,6.564,0.066,0
6.354,1.155692811,0.071,0.041,0.864,0.11,0.021,0.468,0.758,0.698,0.017,5.32,0.061,0
6.439,1.156062888,0.067,0.039,0.866,0.151,0.02,0.545,0.971,0.912,0.015,8.001,0.056,0
6.449,1.155042133,0.073,0.039,0.866,0.174,0.02,0.566,1.045,1.041,0.013,8.679,0.055,0
6.485,1.155019213,0.072,0.039,0.866,0.187,0.02,0.553,0.98,1.109,0.015,9.644,0.053,0
6.456,1.151755238,0.077,0.039,0.866,0.17,0.02,0.542,0.959,1.024,0.015,8.453,0.054,0
6.438,1.151950369,0.078,0.042,0.866,0.179,0.02,0.534,0.925,1.074,0.014,9.121,0.056,0
6.132,1.162425514,0.09,0.044,0.86,0.149,0.022,0.094,0.094,0.963,0.019,6.931,0.061,0
6.413,1.168419789,0.058,0.039,0.865,0.118,0.018,0.074,0.074,0.812,0.016,7.123,0.053,0
6.95,1.143345578,0.105,0.037,0.874,0.07,0.023,0.08,0.08,0.515,0.009,3.096,0.051,1
13.355,1.074911917,0.096,0.047,0.93,0.259,0.016,0.646,0.646,1.317,-0.011,17.884,0.088,0
11.953,1.084980647,0.099,0.049,0.923,0.255,0.019,0.424,0.424,1.904,-0.166,14.294,0.085,0
12.613,1.080829492,0.129,0.057,0.927,0.19,0.022,0.272,0.272,1.88,-0.007,9.069,0.091,0
13.573,1.076245122,0.132,0.071,0.931,0.114,0.022,0.267,0.267,1.218,0.015,5.329,0.101,0
13.522,1.073194554,0.127,0.078,0.931,0.114,0.022,0.44,0.44,0.932,-0.023,5.398,0.102,0
12.85,1.073926605,0.093,0.063,0.928,0.191,0.018,0.258,0.258,1.961,0.025,10.921,0.08,0
10.559,1.081435237,0.053,0.051,0.913,0.239,0.017,0.215,0.215,2.17,-0.066,14.904,0.065,0
10.689,1.092257967,0.064,0.051,0.914,0.107,0.02,0.185,0.185,1.017,-0.027,5.607,0.068,0
11.1,1.089275497,0.116,0.05,0.917,0.108,0.026,0.169,0.169,1.082,-0.068,4.323,0.069,0
12.006,1.081944885,0.182,0.047,0.923,0.214,0.031,0.552,0.552,1.248,-0.109,7.395,0.071,0
9.716,1.086169634,0.144,0.045,0.907,0.139,0.026,0.423,0.423,0.857,-0.105,5.35,0.066,0
9.57,1.103250593,0.127,0.042,0.905,0.094,0.024,0.225,0.225,0.771,0.018,4.12,0.044,0
10.341,1.102956099,0.113,0.036,0.912,0.097,0.02,0.206,0.206,0.875,0.011,5.071,0.041,0
11.336,1.093923985,0.095,0.035,0.919,0.107,0.018,0.263,0.263,0.971,0.004,6.355,0.042,0
9.829,1.102072337,0.11,0.04,0.908,0.123,0.021,0.159,0.159,1.119,-0.037,6.026,0.049,0
10.295,1.096302554,0.131,0.045,0.911,0.151,0.023,0.146,0.146,1.458,0.006,6.681,0.055,0
10.433,1.097074884,0.133,0.047,0.913,0.143,0.022,0.149,0.149,1.387,-0.026,6.962,0.06,0
11.843,1.095311482,0.027,0.036,0.922,0.106,0.012,0.131,0.131,1.184,-0.008,8.982,0.053,0
11.154,1.082376547,0.091,0.028,0.918,0.086,0.015,0.196,0.196,0.84,0.076,5.71,0.044,1
21.81,1.04708683,0.148,0.063,0.956,0.228,0.017,0.832,0.832,0.874,0.026,13.925,0.103,0
18.278,1.054321815,0.167,0.061,0.948,0.306,0.023,0.819,0.819,1.067,-0.159,13.946,0.108,0
19.915,1.051877422,0.167,0.053,0.952,0.359,0.019,0.545,0.545,3.416,-0.076,19.447,0.099,0
18.766,1.051192316,0.158,0.058,0.949,0.37,0.019,0.448,0.448,4.036,0.01,20.166,0.103,0
17.007,1.05512982,0.136,0.067,0.944,0.326,0.017,0.418,0.418,3.419,0.01,19.785,0.108,0
16.16,1.062292563,0.081,0.07,0.942,0.273,0.014,0.383,0.383,2.886,0.007,19.279,0.107,0
24.413,1.04711048,-0.117,0.052,0.961,0.232,-0.002,0.465,0.465,3.151,0.006,-106.39,0.08,0
30.397,1.040409086,-0.652,0.042,0.968,0.163,-0.017,0.488,0.488,2.626,0.003,-9.16,0.065,0
6.169,1.095153017,0.034,0.065,0.861,0.081,0.021,0.367,0.367,0.369,0.161,3.992,0.117,0
5.862,1.174438572,0.032,0.062,0.854,0.107,0.019,0.394,0.394,0.443,-0.137,5.81,0.109,0
6.853,1.16653076,0.037,0.066,0.873,0.117,0.021,0.452,0.452,0.502,0.015,5.761,0.108,0
7.798,1.129212234,0.033,0.073,0.886,0.099,0.022,0.44,0.44,0.489,0.014,4.639,0.113,0
12.96,1.100539472,0.24,0.056,0.928,0.537,0.034,0.865,0.865,1.011,-0.058,18.493,0.106,0
8.517,1.062946264,0.189,0.042,0.895,0.431,0.032,0.795,0.795,0.84,-0.032,18.343,0.058,0
6.907,1.142136282,0.124,0.053,0.874,0.458,0.029,0.668,0.668,1.205,0.043,16.237,0.073,0
6.639,1.146770014,0.084,0.057,0.869,0.443,0.022,0.74,0.74,0.88,0.13,20.637,0.072,0
7.292,1.069642158,0.057,0.05,0.879,0.181,0.013,0.491,0.491,0.764,-0.052,14.788,0.079,0
7.983,1.137506195,0.044,0.053,0.889,0.264,0.012,0.585,0.585,0.984,0.013,22.721,0.076,0
9.378,1.108406543,0.045,0.058,0.904,0.247,0.01,0.578,0.578,1.081,0.01,24.252,0.076,0
8.834,1.110945163,0.032,0.062,0.898,0.232,0.008,0.529,0.529,1.077,0.008,26.995,0.08,0
9.541,1.101608619,0.145,0.05,0.905,0.038,0.028,0.201,0.201,0.322,0.013,1.449,0.061,0
8.903,1.107683764,0.143,0.051,0.899,0.026,0.027,0.07,0.07,0.24,0.014,1.04,0.065,0
8.424,1.116270707,0.14,0.048,0.894,0.041,0.028,0.149,0.149,0.326,0.011,1.531,0.061,0
8.167,1.121682894,0.153,0.045,0.891,0.023,0.028,0.065,0.065,0.194,0.018,0.812,0.057,1
7.305,1.115850505,-0.172,0.054,0.88,0.006,-0.008,0.047,0.047,0.047,0.171,-0.845,0.069,0
9.236,1.105367695,-0.108,0.052,0.902,0.012,0.005,0.106,0.106,0.106,-0.01,2.832,0.061,0
8.852,1.110739229,-0.011,0.058,0.898,0.019,0.01,0.068,0.068,0.17,-0.002,2.145,0.072,0
6.528,1.115642396,0.082,0.07,0.867,0.047,0.015,0.245,0.245,0.265,0.005,3.448,0.084,0
5.633,1.181254071,0.029,0.075,0.849,0.086,0.017,0.361,0.361,0.364,0.007,5.704,0.087,0
6.15,1.178966081,-0.021,0.064,0.86,0.126,0.004,0.157,0.157,0.76,0.002,34.483,0.077,0
6.872,1.155621276,0.108,0.078,0.848,0.041,0.021,0.252,0.252,0.252,0.056,2.194,0.1,0
7.703,1.129815403,0.133,0.066,0.85,0.057,0.038,0.074,0.074,0.479,-0.064,1.562,0.08,0
9.228,1.113289663,0.134,0.066,0.902,0.109,0.028,0.411,0.713,1.143,0.017,3.986,0.079,0
10.203,1.100485188,0.158,0.076,0.911,0.109,0.03,0.489,0.489,0.623,0.017,3.859,0.088,0
11.395,1.093258789,0.176,0.079,0.919,0.097,0.029,0.512,0.512,0.585,0.019,3.577,0.092,0
12.739,1.085812648,0.132,0.07,0.927,0.098,0.022,0.263,0.267,1.012,0.012,4.654,0.08,0
10.549,1.071754524,0.128,0.06,0.913,0.09,0.02,0.196,0.217,0.917,0.014,4.664,0.066,0
9.499,1.10464435,0.15,0.063,0.905,0.097,0.026,0.496,0.496,0.512,0.011,3.835,0.072,0
9.167,1.103089688,0.138,0.062,0.902,0.089,0.027,0.424,0.424,0.524,0.023,3.294,0.076,0
8.81,1.108306644,0.106,0.054,0.898,0.066,0.024,0.342,0.343,0.426,0.025,2.806,0.071,0
7.794,1.121617215,0.119,0.055,0.887,0.056,0.032,0.297,0.299,0.351,0.025,1.764,0.067,0
7.309,1.131788012,0.129,0.056,0.88,0.081,0.036,0.383,0.383,0.415,0.008,2.303,0.07,0
7.05,1.143392666,0.115,0.052,0.876,0.095,0.03,0.414,0.413,0.446,0.037,3.212,0.062,0
6.791,1.145173414,0.195,0.048,0.871,0.099,0.032,0.42,0.42,0.449,0.007,3.233,0.057,0
6.959,1.142943105,0.135,0.046,0.874,0.099,0.029,0.415,0.416,0.46,0.014,3.507,0.054,0
7.732,1.134420828,0.151,0.049,0.885,0.098,0.032,0.412,0.411,0.5,0.019,3.228,0.057,0
8.482,1.118101009,0.188,0.052,0.894,0.077,0.031,0.384,0.382,0.447,0.022,2.591,0.062,0
9.109,1.119477724,0.155,0.047,0.9,0.106,0.026,0.48,0.478,0.556,0.023,4.418,0.059,0
8.928,1.108009969,0.19,0.044,0.899,0.083,0.03,0.43,0.429,0.466,0.019,2.789,0.062,1
7.917,1.123946664,0.036,0.057,0.888,0.04,0.014,0.261,0.261,0.261,0.06,3.071,0.092,0
9.476,1.112184821,0.065,0.055,0.905,0.136,0.017,0.576,0.576,0.605,-0.078,8.413,0.078,0
10.427,1.096956336,0.048,0.057,0.912,0.109,0.017,0.503,0.503,0.619,0.006,6.636,0.079,0
10.978,1.095333126,0.007,0.064,0.917,0.141,0.012,0.507,0.507,0.832,0.007,12.043,0.084,0
10.896,1.086855445,-0.085,0.069,0.916,0.094,-0.007,0.475,0.475,0.586,0,-12.583,0.09,0
11.866,1.092830687,-0.385,0.047,0.922,0.115,-0.013,0.54,0.54,0.678,0.003,-8.463,0.066,0
20.552,1.05378701,-0.515,0.059,0.954,0.121,-0.009,0.681,0.681,0.836,0.003,-13.912,0.094,0
9.856,1.106853243,-0.063,0.046,0.908,0.036,0.012,0.012,0.012,0.384,-0.018,3.147,0.081,0
7.554,1.145204003,0.155,0.046,0.883,0.168,0.009,0.244,0.244,1.085,-0.004,17.844,0.061,0
15.761,1.066970628,0.167,0.071,0.94,0.11,0.022,0.641,0.641,0.662,0.008,5.409,0.105,0
12.723,1.083976814,0.133,0.076,0.927,0.084,0.021,0.528,0.528,0.545,0.007,4.353,0.108,0
12.891,1.078910337,0.06,0.072,0.928,0.117,0.015,0.281,0.281,1.173,0.009,7.696,0.105,0
10.751,1.083439816,0.041,0.062,0.915,0.099,0.013,0.252,0.252,0.867,0.026,7.602,0.095,0
9.503,1.100515054,0.062,0.056,0.905,0.084,0.017,0.202,0.202,0.703,0.013,5.028,0.087,0
8.838,1.128037637,0.065,0.048,0.898,0.069,0.018,0.186,0.186,0.553,0.023,4.139,0.08,0
10.288,1.097304618,0.087,0.046,0.911,0.05,0.016,0.166,0.166,0.466,0.011,3.04,0.086,0
9.734,1.10051106,0.081,0.043,0.907,0.041,0.018,0.138,0.138,0.381,0.016,2.431,0.076,0
10.267,1.099450561,0.087,0.042,0.911,0.043,0.017,0.117,0.117,0.425,0.021,2.571,0.07,0
10.38,1.096452115,0.107,0.042,0.912,0.063,0.019,0.103,0.103,0.643,0.007,3.377,0.066,0
10.252,1.099295859,0.115,0.044,0.911,0.075,0.02,0.111,0.111,0.751,0.009,3.881,0.067,0
9.317,1.137621567,0.074,0.045,0.903,0.046,0.022,0.294,0.294,0.333,0.009,2.249,0.068,0
7.624,1.139849255,0.072,0.045,0.884,0.044,0.026,0.225,0.225,0.294,0.014,1.848,0.067,0
6.657,1.137558071,0.099,0.048,0.869,0.051,0.027,0.255,0.255,0.291,0.012,2.026,0.072,0
6.715,1.159983874,0.089,0.045,0.87,0.054,0.02,0.246,0.246,0.313,0.013,2.94,0.072,0
7.259,1.143039678,0.099,0.04,0.879,0.034,0.021,0.191,0.191,0.225,0.011,1.642,0.072,1
7.939,1.117192416,-0.052,0.055,0.888,0.034,0.011,0.141,0.141,0.258,-0.133,3.378,0.075,0
6.588,1.121677592,0.09,0.068,0.868,0.088,0.023,0.377,0.377,0.415,0.015,4.155,0.083,0
4.018,1.274251613,0.042,0.077,0.801,0.061,0.021,0.198,0.198,0.246,0.02,3.174,0.097,0
4.685,1.201606807,0.018,0.066,0.824,0.056,0.012,0.022,0.022,0.309,0.005,5.378,0.091,0
5.554,1.203764576,-0.067,0.062,0.847,0.162,-0.007,0.215,0.215,0.833,0.002,-22.782,0.083,0
20.954,1.076218116,-1.832,0.055,0.954,0.168,-0.05,0.477,0.477,1.924,0.009,-3.188,0.072,0
5.871,1.220996805,0.055,0.062,0.854,0.185,0.022,0.56,0.56,0.56,0.043,9.871,0.075,0
8.431,1.123878649,0.111,0.062,0.894,0.276,0.023,0.713,0.713,0.748,-0.081,12.684,0.079,0
9.504,1.113119356,0.092,0.062,0.905,0.306,0.02,0.465,0.465,1.721,0.027,16.116,0.079,0
10.073,1.098116546,0.1,0.065,0.91,0.33,0.018,0.488,0.488,1.872,0.016,18.664,0.079,0
10.376,1.099488504,0.079,0.067,0.912,0.355,0.014,0.455,0.455,2.204,0.018,25.398,0.09,0
10.041,1.101445508,0.068,0.065,0.909,0.435,0.016,0.828,0.828,0.829,0.01,28.414,0.098,0
11.22,1.097714347,-0.129,0.056,0.918,0.425,-0.011,0.837,0.837,0.848,0.013,-37.882,0.094,0
