,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
18442,11.884,1.076338006267259,0.14300000000000002,0.053,0.922,0.099,0.025,0.294,0.294,0.9,0.009000000000000001,3.972,0.08,0
18443,11.591,1.0762918679719784,0.145,0.052000000000000005,0.9209999999999999,0.127,0.027000000000000003,0.44,0.44,0.895,0.012,4.588,0.073,0
18444,9.745,1.0967672631510483,0.086,0.047,0.907,0.114,0.022000000000000002,0.201,0.201,0.981,0.01,5.223,0.065,0
18445,9.195,1.1068106791427341,0.105,0.045,0.902,0.099,0.025,0.149,0.149,0.862,0.011000000000000001,4.015,0.059000000000000004,0
18446,9.246,1.107693757532261,0.129,0.046,0.902,0.102,0.027000000000000003,0.134,0.134,0.905,0.013999999999999999,3.815,0.059000000000000004,0
18447,8.632,1.1047844882424753,0.11699999999999999,0.045,0.8959999999999999,0.10300000000000001,0.027000000000000003,0.18899999999999997,0.18899999999999997,0.807,0.022000000000000002,4.092,0.059000000000000004,0
18448,8.583,1.1157167832610366,0.132,0.049,0.8959999999999999,0.11,0.027000000000000003,0.17300000000000001,0.17300000000000001,0.87,0.01,4.084,0.064,0
18449,7.82,1.1197582319851134,0.124,0.05,0.887,0.09300000000000001,0.027999999999999997,0.161,0.161,0.688,0.022000000000000002,3.5589999999999997,0.069,0
18450,8.111,1.134102031266479,0.087,0.044000000000000004,0.89,0.08199999999999999,0.019,0.317,0.317,0.51,0.013999999999999999,4.388999999999999,0.061,0
18451,8.13,1.1244119984373768,0.107,0.039,0.89,0.047,0.025,0.19399999999999998,0.19399999999999998,0.34700000000000003,0.016,2.125,0.055999999999999994,1
18453,8.433,1.1246846603030298,0.061,0.073,0.894,0.146,0.021,0.17600000000000002,0.17600000000000002,1.133,-0.016,7.08,0.106,0
18454,8.04,1.1207031042716902,0.079,0.076,0.889,0.136,0.022000000000000002,0.172,0.172,1.015,0.005,6.199,0.111,0
18455,7.875,1.1317938970512689,0.08900000000000001,0.069,0.887,0.122,0.027000000000000003,0.496,0.496,0.544,0.027999999999999997,4.7860000000000005,0.10400000000000001,0
18456,8.47,1.120923744101986,0.098,0.064,0.894,0.10300000000000001,0.027999999999999997,0.47700000000000004,0.47700000000000004,0.512,0.044000000000000004,3.7939999999999996,0.10099999999999999,0
18457,5.44,1.1115596792269946,0.053,0.052000000000000005,0.845,0.127,0.027000000000000003,0.425,0.425,0.469,-0.026000000000000002,5.36,0.094,0
18458,4.968,1.2366942766647773,0.053,0.052000000000000005,0.8320000000000001,0.139,0.026000000000000002,0.314,0.45399999999999996,0.825,0.011000000000000001,5.722,0.102,0
18459,5.864,1.179436973397118,0.052000000000000005,0.054000000000000006,0.8540000000000001,0.198,0.021,0.547,0.547,0.615,0.016,9.812999999999999,0.106,0
18461,5.976,1.1689976262093191,0.055,0.061,0.857,0.235,0.02,0.272,0.33899999999999997,1.484,0.015,12.099,0.105,0
18462,6.046,1.1544004304480906,0.067,0.06,0.858,0.18100000000000002,0.022000000000000002,0.133,0.154,1.272,0.016,8.311,0.10300000000000001,0
18463,5.9670000000000005,1.1647586740398785,0.048,0.05,0.856,0.175,0.017,0.10800000000000001,0.14400000000000002,1.4480000000000002,0.008,10.245,0.08900000000000001,0
18464,5.975,1.1663873949352719,0.040999999999999995,0.048,0.857,0.14300000000000002,0.017,0.10800000000000001,0.131,1.073,0.008,8.464,0.086,0
18465,6.1770000000000005,1.1593094253784177,0.039,0.046,0.861,0.11699999999999999,0.017,0.294,0.322,0.649,0.01,7.126,0.083,0
18466,6.831,1.1390547756706098,0.046,0.040999999999999995,0.872,0.105,0.017,0.314,0.315,0.5660000000000001,0.006999999999999999,6.59,0.073,0
18467,6.547999999999999,1.1353966821691688,0.024,0.040999999999999995,0.868,0.136,0.019,0.31,0.5760000000000001,1.32,0.006,8.174,0.067,0
18470,6.977,1.1505431515546531,0.09,0.038,0.875,0.172,0.022000000000000002,0.29100000000000004,0.29100000000000004,0.9740000000000001,0.016,8.279,0.059000000000000004,0
18471,6.14,1.1623384919456115,0.083,0.040999999999999995,0.86,0.16399999999999998,0.026000000000000002,0.309,0.309,0.81,0.009000000000000001,7.2379999999999995,0.063,0
18472,5.824,1.1643087632196147,0.10099999999999999,0.044000000000000004,0.853,0.136,0.023,0.21600000000000003,0.21600000000000003,0.727,0.015,5.942,0.067,0
18473,5.801,1.1738580840687642,0.059000000000000004,0.039,0.853,0.073,0.015,0.252,0.252,0.37200000000000005,0.017,4.772,0.055,0
18474,5.348,1.181949362384473,0.08199999999999999,0.036000000000000004,0.8420000000000001,0.028999999999999998,0.022000000000000002,0.126,0.126,0.162,0.016,1.337,0.051,0
18475,9.443,1.117857255628414,0.078,0.07400000000000001,0.904,0.015,0.015,0.11199999999999999,0.11199999999999999,0.14300000000000002,0.083,1.15,0.10099999999999999,0
18476,10.59,1.0876071561684681,0.062,0.057999999999999996,0.914,0.057999999999999996,0.016,0.38799999999999996,0.38799999999999996,0.41100000000000003,0.027000000000000003,3.987,0.069,0
18477,9.174,1.1158557503489719,0.047,0.054000000000000006,0.902,0.06,0.017,0.34,0.34,0.40399999999999997,-0.07200000000000001,3.615,0.063,0
18478,9.975,1.103420467185762,0.052000000000000005,0.05,0.909,0.068,0.016,0.39799999999999996,0.39799999999999996,0.452,-0.02,4.448,0.06,0
18479,10.171,1.1006922837585564,0.077,0.061,0.91,0.07200000000000001,0.017,0.39399999999999996,0.39399999999999996,0.49,0.013999999999999999,4.386,0.07400000000000001,0
18480,11.325,1.0925819650457447,0.08,0.07200000000000001,0.919,0.075,0.018000000000000002,0.439,0.439,0.521,0.012,4.43,0.08900000000000001,0
18481,12.697000000000001,1.0821642155637643,-0.02,0.076,0.927,0.065,0.006,0.466,0.466,0.473,0.008,10.388,0.09300000000000001,0
18482,13.312000000000001,1.073232718351474,0.012,0.067,0.93,0.077,0.009000000000000001,0.431,0.431,0.625,0.02,8.448,0.085,0
18483,13.29,1.076693365648272,-0.081,0.055999999999999994,0.93,0.063,0.002,0.39399999999999996,0.39399999999999996,0.544,0.013000000000000001,31.241999999999997,0.07200000000000001,0
18484,12.55,1.0741223865841891,0.023,0.057999999999999996,0.9259999999999999,0.071,0.018000000000000002,0.43700000000000006,0.43700000000000006,0.539,-0.005,3.991,0.077,0
18485,10.933,1.087556175933052,0.076,0.055999999999999994,0.9159999999999999,0.051,0.02,0.373,0.373,0.38299999999999995,0.027000000000000003,2.5180000000000002,0.079,0
18486,9.292,1.0972417097828948,0.12,0.053,0.903,0.05,0.02,0.284,0.284,0.37,0.024,2.4930000000000003,0.078,0
18487,9.952,1.1027784988399407,0.11599999999999999,0.048,0.909,0.057,0.024,0.287,0.287,0.44799999999999995,0.005,2.3930000000000002,0.076,0
18488,9.918,1.100830222125866,0.128,0.049,0.9079999999999999,0.033,0.026000000000000002,0.267,0.267,0.267,0.021,1.272,0.076,0
18489,8.727,1.1136922936699631,0.19,0.075,0.897,0.086,0.028999999999999998,0.348,0.348,0.544,0.013000000000000001,2.966,0.095,0
18490,8.294,1.1207101883646613,0.073,0.071,0.892,0.05,0.021,0.242,0.242,0.355,0.013000000000000001,2.616,0.099,0
18491,8.568,1.1206767683631174,0.035,0.067,0.895,0.077,0.013999999999999999,0.373,0.373,0.46,0.01,5.45,0.09,0
18492,8.042,1.1243825987841947,-0.319,0.06,0.889,0.1,0.005,0.284,0.284,0.645,0.008,19.502,0.08,0
18493,8.173,1.119912939653125,0.057,0.059000000000000004,0.8909999999999999,0.042,0.017,0.249,0.249,0.29,0.005,2.549,0.078,0
18494,8.585,1.1230131461489554,0.13,0.055999999999999994,0.8959999999999999,0.055999999999999994,0.022000000000000002,0.326,0.326,0.365,0.022000000000000002,2.623,0.076,0
18495,9.014,1.1065213936128815,0.114,0.054000000000000006,0.9,0.081,0.02,0.424,0.424,0.465,0.017,3.9589999999999996,0.073,0
18496,9.615,1.1138825721252636,0.068,0.051,0.9059999999999999,0.08,0.018000000000000002,0.409,0.409,0.5,0.019,4.471,0.07,0
18497,10.138,1.1031310175672624,0.109,0.048,0.91,0.073,0.021,0.442,0.442,0.457,0.018000000000000002,3.505,0.067,0
18498,9.987,1.1027016342296043,0.109,0.049,0.909,0.057,0.022000000000000002,0.261,0.261,0.462,0.013999999999999999,2.5860000000000003,0.066,0
18499,9.665,1.1006578260415578,0.131,0.05,0.9059999999999999,0.076,0.025,0.212,0.212,0.64,0.013000000000000001,3.13,0.065,0
18500,9.469,1.1025618678248577,0.11199999999999999,0.048,0.904,0.096,0.023,0.282,0.282,0.72,0.013000000000000001,4.245,0.061,0
18501,9.156,1.109246141085168,0.099,0.049,0.902,0.098,0.023,0.342,0.342,0.653,0.011000000000000001,4.38,0.063,0
18502,8.664,1.1174256919028178,0.10099999999999999,0.051,0.897,0.085,0.021,0.349,0.349,0.5329999999999999,0.013999999999999999,3.9330000000000003,0.065,0
18503,12.892000000000001,1.079079131560873,0.179,0.076,0.9279999999999999,0.251,0.026000000000000002,0.7390000000000001,0.7390000000000001,0.909,-0.08900000000000001,9.718,0.126,0
18504,13.213,1.074944445831565,0.21899999999999997,0.083,0.93,0.16399999999999998,0.031,0.59,0.59,0.9570000000000001,-0.114,5.407,0.11900000000000001,0
18505,11.399000000000001,1.0809406119256186,0.198,0.079,0.919,0.061,0.031,0.265,0.265,0.555,0.109,2.06,0.109,0
18506,10.32,1.094701901051111,0.18100000000000002,0.064,0.912,0.031,0.032,0.21899999999999997,0.21899999999999997,0.271,0.163,0.998,0.085,0
18507,10.068,1.100059548806838,0.18,0.057,0.91,0.031,0.034,0.247,0.247,0.255,0.062,0.9440000000000001,0.078,0
18508,10.37,1.0980067416642976,0.187,0.053,0.912,0.113,0.034,0.528,0.528,0.605,-0.092,3.6319999999999997,0.065,0
18509,10.722999999999999,1.0932636464377736,0.191,0.057999999999999996,0.915,0.147,0.034,0.38799999999999996,0.38799999999999996,1.053,0.016,4.777,0.07,0
18510,9.793,1.0973126348235802,0.165,0.066,0.907,0.18100000000000002,0.032,0.632,0.632,0.72,0.019,6.057,0.083,0
18511,9.27,1.103973543909874,0.159,0.073,0.903,0.228,0.031,0.6809999999999999,0.6809999999999999,0.747,0.012,7.5120000000000005,0.099,0
18512,8.791,1.1097172584256998,-0.013000000000000001,0.06,0.898,0.254,0.006,0.6779999999999999,0.6779999999999999,0.799,0.021,45.146,0.083,0
18513,7.249,1.1426378649840647,-0.14400000000000002,0.045,0.879,0.19399999999999998,-0.017,0.506,0.506,0.7909999999999999,0.017,-11.717,0.07,0
18514,7.723,1.1250185982661245,0.221,0.052000000000000005,0.885,0.135,0.018000000000000002,0.488,0.488,0.603,0.008,8.427,0.079,0
18515,8.761000000000001,1.113734105086211,0.114,0.051,0.898,0.099,0.028999999999999998,0.465,0.465,0.519,0.047,3.522,0.08199999999999999,0
18516,8.454,1.1176045143177031,0.125,0.049,0.894,0.07400000000000001,0.027999999999999997,0.284,0.284,0.501,0.013000000000000001,2.596,0.076,0
18517,9.052999999999999,1.1181960612460422,0.129,0.042,0.9009999999999999,0.063,0.026000000000000002,0.172,0.172,0.522,0.013999999999999999,2.44,0.063,0
18518,9.344,1.105706947866888,0.13,0.040999999999999995,0.903,0.055999999999999994,0.026000000000000002,0.177,0.177,0.473,0.019,2.2319999999999998,0.057,0
18519,9.099,1.1101137650279684,0.134,0.040999999999999995,0.9009999999999999,0.035,0.026000000000000002,0.14800000000000002,0.14800000000000002,0.301,0.015,1.379,0.055999999999999994,0
18520,9.117,1.1068479879479833,0.13,0.039,0.9009999999999999,0.026000000000000002,0.025,0.11900000000000001,0.125,0.245,0.016,1.052,0.054000000000000006,0
18521,8.854,1.1092991352120662,0.151,0.040999999999999995,0.899,0.02,0.026000000000000002,0.121,0.121,0.171,0.02,0.7879999999999999,0.054000000000000006,0
18522,8.394,1.1153451611367233,0.157,0.046,0.894,0.015,0.027000000000000003,0.107,0.107,0.127,0.021,0.569,0.057999999999999996,0
18523,8.086,1.1208129294188913,0.146,0.049,0.89,0.021,0.027000000000000003,0.14,0.14,0.16,0.024,0.794,0.063,0
18524,8.48,1.1280707451659877,0.12,0.04,0.895,0.044000000000000004,0.021,0.245,0.245,0.313,0.019,2.171,0.053,0
18525,9.547,1.1123785284758245,0.154,0.032,0.905,0.018000000000000002,0.023,0.1,0.1,0.16699999999999998,0.015,0.7979999999999999,0.048,1
18526,10.645999999999999,1.0648185709200189,0.076,0.069,0.914,0.145,0.018000000000000002,0.596,0.596,0.682,0.008,8.392999999999999,0.08800000000000001,0
18527,10.133,1.1099625246050575,0.025,0.063,0.91,0.159,0.013000000000000001,0.609,0.609,0.693,0.01,13.189,0.076,0
18528,10.747,1.08941166372995,-0.01,0.053,0.915,0.12300000000000001,0.009000000000000001,0.579,0.579,0.607,0.004,14.013,0.067,0
18529,10.825,1.0959999008137404,-0.042,0.051,0.915,0.115,0.005,0.5720000000000001,0.5720000000000001,0.584,-0.001,22.059,0.069,0
18530,11.324000000000002,1.0887072204732404,-0.071,0.05,0.919,0.11699999999999999,0.002,0.585,0.585,0.597,0.011000000000000001,56.937,0.071,0
18532,10.218,1.094962479253175,0.07400000000000001,0.047,0.9109999999999999,0.064,0.02,0.41100000000000003,0.41100000000000003,0.423,-0.006,3.2060000000000004,0.065,0
18533,10.995,1.0997224023139163,0.086,0.046,0.917,0.094,0.021,0.513,0.513,0.5489999999999999,0.034,4.658,0.059000000000000004,0
18534,10.849,1.090459585414822,0.095,0.045,0.9159999999999999,0.09,0.022000000000000002,0.484,0.484,0.547,0.016,4.149,0.057,0
18536,4.938,1.2065037424474705,0.048,0.068,0.8320000000000001,0.11199999999999999,0.019,0.327,0.327,0.45,-0.18600000000000003,5.821000000000001,0.157,0
18538,12.981,1.0718105626043448,0.10300000000000001,0.08900000000000001,0.9279999999999999,0.242,0.025,0.508,0.508,1.665,0.048,9.683,0.139,0
18539,12.703,1.0745749459158334,0.12300000000000001,0.084,0.927,0.212,0.028999999999999998,0.37799999999999995,0.37799999999999995,1.807,-0.047,7.257000000000001,0.138,0
18540,11.972999999999999,1.0830383713977416,0.113,0.079,0.9229999999999999,0.198,0.027000000000000003,0.287,0.33899999999999997,2.168,-0.022000000000000002,7.39,0.133,0
18541,12.9,1.0784297769702489,0.131,0.059000000000000004,0.9279999999999999,0.032,0.022000000000000002,0.147,0.147,0.379,0.008,1.4909999999999999,0.086,0
18542,12.544,1.079739304317772,0.132,0.068,0.9259999999999999,0.038,0.023,0.134,0.134,0.446,0.02,1.715,0.091,0
18543,11.569,1.0853930766024988,0.124,0.07200000000000001,0.92,0.027000000000000003,0.022000000000000002,0.12,0.12,0.299,0.017,1.2209999999999999,0.094,0
18544,11.468,1.0896426533038548,0.095,0.068,0.92,0.083,0.019,0.11,0.11,0.92,0.008,4.471,0.087,0
18545,12.165999999999999,1.083629757667943,0.057,0.055,0.924,0.07,0.016,0.105,0.105,0.8240000000000001,0.01,4.463,0.069,0
18546,11.219000000000001,1.089994708848761,0.10300000000000001,0.055999999999999994,0.9179999999999999,0.027999999999999997,0.022000000000000002,0.228,0.228,0.266,0.017,1.294,0.071,0
18547,11.002,1.09110465951612,0.08900000000000001,0.054000000000000006,0.917,0.013000000000000001,0.021,0.114,0.114,0.135,0.009000000000000001,0.612,0.068,0
18548,10.936,1.0935937402466742,0.09300000000000001,0.051,0.9159999999999999,0.009000000000000001,0.022000000000000002,0.09,0.09,0.09699999999999999,0.015,0.424,0.064,0
18549,11.09,1.0914369696306525,0.094,0.048,0.917,0.017,0.021,0.139,0.139,0.177,0.009000000000000001,0.821,0.06,0
18550,11.1,1.0890938430734651,0.092,0.047,0.917,0.012,0.02,0.077,0.077,0.13,0.021,0.58,0.057,0
18551,11.302,1.0899865141504401,0.092,0.046,0.919,0.017,0.02,0.106,0.106,0.183,0.006999999999999999,0.84,0.057,0
18552,10.943,1.0856577319822687,0.098,0.044000000000000004,0.9159999999999999,0.012,0.02,0.07200000000000001,0.07200000000000001,0.134,0.012,0.626,0.055999999999999994,0
18553,10.720999999999998,1.0929212977123344,0.098,0.044000000000000004,0.915,0.03,0.02,0.251,0.251,0.26,0.012,1.51,0.055999999999999994,0
18554,11.171,1.089648899315248,0.10800000000000001,0.047,0.9179999999999999,0.013000000000000001,0.022000000000000002,0.06,0.06,0.149,0.015,0.612,0.059000000000000004,0
18555,10.297,1.0942381880659018,0.122,0.048,0.9109999999999999,0.018000000000000002,0.021,0.099,0.099,0.18100000000000002,0.015,0.878,0.062,0
18556,10.819,1.1009529650069017,0.1,0.043,0.915,0.026000000000000002,0.018000000000000002,0.134,0.134,0.262,0.015,1.479,0.055999999999999994,0
18557,11.714,1.090879149367727,0.124,0.039,0.9209999999999999,0.021,0.02,0.20800000000000002,0.20800000000000002,0.21100000000000002,0.011000000000000001,1.099,0.057,1
18560,8.081,1.1237692430133934,0.057,0.07400000000000001,0.89,0.359,0.018000000000000002,0.6940000000000001,0.6940000000000001,0.996,0.053,19.903,0.11599999999999999,0
18561,8.755,1.1167736898506577,0.07200000000000001,0.065,0.897,0.36,0.018000000000000002,0.748,0.748,0.885,0.166,20.375,0.102,0
18562,8.927999999999999,1.1178817095620268,0.08,0.06,0.899,0.363,0.019,0.736,0.736,0.95,-0.009000000000000001,20.070999999999998,0.095,0
18563,9.628,1.1097755639480336,0.073,0.054000000000000006,0.9059999999999999,0.384,0.017,0.768,0.768,0.9470000000000001,0.027999999999999997,23.921999999999997,0.083,0
18564,10.244000000000002,1.0972787148517595,0.024,0.054000000000000006,0.9109999999999999,0.395,0.015,0.748,0.748,1.12,0.01,26.483,0.08,0
18565,7.202999999999999,1.168591451979074,0.046,0.08199999999999999,0.878,0.075,0.018000000000000002,0.376,0.376,0.382,0.053,4.47,0.125,0
18566,9.432,1.1155345911949686,0.081,0.073,0.904,0.09300000000000001,0.023,0.46799999999999997,0.46799999999999997,0.516,0.027999999999999997,4.281000000000001,0.10400000000000001,0
18567,11.456,1.097975724787064,0.049,0.064,0.92,0.126,0.02,0.603,0.603,0.624,0.0,6.7589999999999995,0.087,0
18568,9.264,1.0914385516155427,0.07,0.06,0.903,0.131,0.022000000000000002,0.573,0.573,0.573,0.021,6.43,0.092,0
18569,8.044,1.1524389524247896,0.02,0.059000000000000004,0.889,0.15,0.017,0.575,0.575,0.575,0.006999999999999999,9.913,0.086,0
18570,11.511,1.0893994972928445,0.045,0.076,0.92,0.09699999999999999,0.017,0.52,0.52,0.58,0.008,5.8660000000000005,0.10099999999999999,0
18571,9.123,1.099176735370765,-0.032,0.079,0.9009999999999999,0.111,0.006999999999999999,0.493,0.493,0.5720000000000001,0.013000000000000001,15.992,0.11699999999999999,1
18579,5.535,1.1803459165049106,0.063,0.064,0.847,0.295,0.023,0.574,1.8,2.574,0.024,13.325,0.08,0
18580,5.542000000000001,1.1801397205588822,0.054000000000000006,0.066,0.847,0.267,0.019,0.612,1.249,1.383,0.016,14.094000000000001,0.081,0
18581,5.45,1.1821521233249226,0.048,0.065,0.845,0.249,0.02,0.569,1.072,1.306,0.013000000000000001,12.745,0.081,1
18583,6.926,1.1668528810017846,0.025,0.066,0.8740000000000001,0.141,0.015,0.44299999999999995,0.44299999999999995,0.622,-0.040999999999999995,10.084,0.099,0
18584,9.971,1.1157399135620638,0.039,0.063,0.909,0.153,0.016,0.57,0.57,0.72,-0.033,10.151,0.09,0
18585,10.582,1.086149971537493,0.064,0.061,0.914,0.172,0.017,0.632,0.632,0.7340000000000001,-0.0,11.082,0.08,0
18586,8.722000000000001,1.1364374960225705,0.057,0.064,0.897,0.127,0.019,0.434,0.434,0.7,0.005,7.496,0.084,0
18587,8.905,1.1260007298916137,0.055,0.073,0.899,0.136,0.019,0.45,0.45,0.742,0.005,7.865,0.094,0
18588,10.98,1.0998691062516568,0.087,0.077,0.917,0.133,0.02,0.5770000000000001,0.5770000000000001,0.675,-0.005,7.318,0.09699999999999999,0
18589,11.582,1.0964955528243703,-0.213,0.05,0.9209999999999999,0.139,-0.006,0.608,0.608,0.687,0.013999999999999999,-24.432,0.063,0
18590,5.678,1.1423308074041107,0.042,0.07,0.855,0.14400000000000002,0.019,0.41100000000000003,0.479,0.611,0.061,7.744,0.102,0
18591,6.117999999999999,1.1905246521765487,0.071,0.068,0.86,0.311,0.02,0.6679999999999999,0.6679999999999999,0.735,-0.057,16.980999999999998,0.106,0
18592,7.337000000000001,1.1354863819430439,0.078,0.071,0.88,0.38299999999999995,0.017,0.762,0.762,0.762,0.067,23.093000000000004,0.109,0
18593,7.888999999999999,1.1381622502481488,0.084,0.067,0.887,0.377,0.018000000000000002,0.77,0.77,0.77,0.013000000000000001,21.293000000000003,0.109,0
18594,7.843999999999999,1.1266959698330588,0.077,0.061,0.887,0.37799999999999995,0.017,0.77,0.77,0.7709999999999999,0.048,22.651,0.12,0
18595,7.756,1.1283765830552561,0.027000000000000003,0.048,0.8859999999999999,0.38299999999999995,0.006999999999999999,0.77,0.77,0.77,-0.044000000000000004,50.943000000000005,0.092,0
18596,8.996,1.1079847993584326,-0.08900000000000001,0.05,0.9,0.41100000000000003,0.015,0.804,0.804,0.804,0.012,26.574,0.085,0
18597,8.596,1.1146595244507878,0.059000000000000004,0.052000000000000005,0.8959999999999999,0.406,0.012,0.7929999999999999,0.7929999999999999,0.805,0.013999999999999999,32.603,0.078,0
